step,temp,weight,cost,best_weight,sat_clauses,sat_clauses_best
727,249695,2854,-2232,4092,63,66
728,249695,3223,-1863,4092,62,66
729,249695,3407,-1679,4092,59,66
730,249695,2930,-2156,4092,57,66
731,249695,2656,-2430,4092,57,66
732,249695,2399,-2687,4092,60,66
733,249695,2656,-2430,4092,57,66
734,249695,2828,-2258,4092,58,66
735,249695,3102,-1984,4092,58,66
736,249695,3039,-2047,4092,59,66
737,249695,3102,-1984,4092,58,66
738,249695,2916,-2170,4092,56,66
739,249695,3143,-1943,4092,57,66
740,249695,2946,-2140,4092,56,66
741,249695,3143,-1943,4092,57,66
742,249695,2695,-2391,4092,54,66
743,249695,2632,-2454,4092,52,66
744,249695,3109,-1977,4092,55,66
745,249695,2882,-2204,4092,58,66
746,249695,3109,-1977,4092,55,66
747,249695,3401,-1685,4092,56,66
748,249695,3144,-1942,4092,60,66
749,249695,3617,-1469,4092,64,66
750,249695,3803,-1283,4092,65,66
751,249695,3631,-1455,4092,67,66
752,249695,3339,-1747,4092,66,66
753,249695,3090,-1996,4092,66,66
754,249695,2882,-2204,4092,67,66
755,249695,3139,-1947,4092,64,66
756,249695,3587,-1499,4092,67,66
757,249695,3390,-1696,4092,67,66
758,249695,3408,-1678,4092,67,66
759,249695,3605,-1481,4092,67,66
760,249695,3128,-1958,4092,65,66
761,249695,3336,-1750,4092,65,66
762,249695,2967,-2119,4092,64,66
763,249695,3444,-1642,4092,66,66
764,249695,3507,-1579,4092,63,66
765,249695,3280,-1806,4092,63,66
766,249695,2832,-2254,4092,63,66
767,249695,2635,-2451,4092,63,66
768,249695,2449,-2637,4092,63,66
769,249695,1972,-3114,4092,62,66
770,249695,2199,-2887,4092,61,66
771,249695,2647,-2439,4092,61,66
772,249695,2833,-2253,4092,60,66
773,249695,2606,-2480,4092,59,66
774,249695,2543,-2543,4092,62,66
775,249695,2525,-2561,4092,63,66
776,249695,2795,-2291,4092,62,66
777,249695,2318,-2768,4092,59,66
778,249695,2132,-2954,4092,61,66
779,249695,2329,-2757,4092,60,66
780,249695,2698,-2388,4092,60,66
781,249695,2501,-2585,4092,60,66
782,249695,2673,-2413,4092,60,66
783,249695,2501,-2585,4092,60,66
784,249695,2028,-3058,4092,57,66
785,249695,2505,-2581,4092,59,66
786,249695,2487,-2599,4092,59,66
787,249695,2505,-2581,4092,55,66
788,249695,2982,-2104,4092,62,66
789,249695,2708,-2378,4092,61,66
790,249695,2260,-2826,4092,61,66
791,249695,2323,-2763,4092,60,66
792,249695,1846,-3240,4092,56,66
793,244702,1369,-3717,4092,54,66
794,244702,1185,-3901,4092,53,66
795,244702,1459,-3627,4092,54,66
796,244702,1396,-3690,4092,54,66
797,244702,1869,-3217,4092,56,66
798,244702,1595,-3491,4092,56,66
799,244702,1325,-3761,4092,57,66
800,244702,1307,-3779,4092,61,66
801,244702,1493,-3593,4092,60,66
802,244702,1020,-4066,4092,56,66
803,244702,1497,-3589,4092,59,66
804,244702,1767,-3319,4092,58,66
805,244702,1939,-3147,4092,59,66
806,244702,1957,-3129,4092,57,66
807,244702,1749,-3337,4092,59,66
808,244702,2222,-2864,4092,61,66
809,244702,2050,-3036,4092,61,66
810,244702,2324,-2762,4092,61,66
811,244702,2067,-3019,4092,65,66
812,244702,2515,-2571,4092,62,66
813,244702,2497,-2589,4092,64,66
814,244702,2694,-2392,4092,64,66
815,244702,2921,-2165,4092,64,66
816,244702,2473,-2613,4092,64,66
817,244702,1996,-3090,4092,61,66
818,244702,2204,-2882,4092,59,66
819,244702,2388,-2698,4092,60,66
820,244702,2180,-2906,4092,62,66
821,244702,2429,-2657,4092,61,66
822,244702,2447,-2639,4092,61,66
823,244702,2655,-2431,4092,59,66
824,244702,2381,-2705,4092,61,66
825,244702,2638,-2448,4092,59,66
826,244702,2452,-2634,4092,62,66
827,244702,2744,-2342,4092,64,66
828,244702,2495,-2591,4092,65,66
829,244702,2477,-2609,4092,63,66
830,244702,2185,-2901,4092,61,66
831,244702,1712,-3374,4092,58,66
832,244702,1730,-3356,4092,54,66
833,244702,2178,-2908,4092,55,66
834,244702,2364,-2722,4092,54,66
835,244702,2427,-2659,4092,54,66
836,244702,2445,-2641,4092,57,66
837,244702,2259,-2827,4092,60,66
838,244702,2062,-3024,4092,58,66
839,244702,1854,-3232,4092,60,66
840,244702,1836,-3250,4092,55,66
841,244702,2309,-2777,4092,59,66
842,244702,1940,-3146,4092,60,66
843,244702,2167,-2919,4092,62,66
844,244702,2339,-2747,4092,62,66
845,244702,1866,-3220,4092,58,66
846,244702,2158,-2928,4092,60,66
847,244702,1986,-3100,4092,59,66
848,244702,2172,-2914,4092,59,66
849,244702,1945,-3141,4092,58,66
850,244702,2418,-2668,4092,61,66
851,244702,2895,-2191,4092,65,66
852,244702,3067,-2019,4092,66,66
853,244702,2840,-2246,4092,64,66
854,244702,3037,-2049,4092,64,66
855,244702,2780,-2306,4092,64,66
856,244702,2307,-2779,4092,63,66
857,244702,2289,-2797,4092,64,66
858,244702,2766,-2320,4092,66,66
859,244702,2474,-2612,4092,65,66
860,244702,2947,-2139,4092,68,66
861,244702,3221,-1865,4092,69,66
862,244702,3478,-1608,4092,69,66
863,244702,3001,-2085,4092,65,66
864,244702,2744,-2342,4092,65,66
865,244702,2762,-2324,4092,64,66
866,244702,2289,-2797,4092,63,66
867,244702,2581,-2505,4092,64,66
868,244702,2808,-2278,4092,64,66
869,244702,3285,-1801,4092,67,66
870,244702,3542,-1544,4092,67,66
871,244702,3285,-1801,4092,67,66
872,244702,3015,-2071,4092,65,66
873,244702,3272,-1814,4092,65,66
874,244702,3075,-2011,4092,65,66
875,244702,2818,-2268,4092,65,66
876,244702,2632,-2454,4092,62,66
877,244702,2818,-2268,4092,65,66
878,244702,3075,-2011,4092,65,66
879,244702,2598,-2488,4092,64,66
880,244702,2868,-2218,4092,65,66
881,244702,2805,-2281,4092,65,66
882,244702,2531,-2555,4092,64,66
883,244702,3008,-2078,4092,66,66
884,244702,3205,-1881,4092,66,66
885,244702,3268,-1818,4092,66,66
886,244702,3250,-1836,4092,68,66
887,244702,3066,-2020,4092,69,66
888,244702,3250,-1836,4092,68,66
889,244702,2980,-2106,4092,66,66
890,244702,3250,-1836,4092,68,66
891,244702,3524,-1562,4092,68,66
892,239808,3327,-1759,4092,68,66
893,239808,3141,-1945,4092,67,66
894,239808,3349,-1737,4092,67,66
895,239808,2872,-2214,4092,63,66
896,239808,3099,-1987,4092,63,66
897,239808,3117,-1969,4092,64,66
898,239808,2825,-2261,4092,62,66
899,239808,3117,-1969,4092,64,66
900,239808,2945,-2141,4092,64,66
901,239808,2688,-2398,4092,65,66
902,239808,2396,-2690,4092,63,66
903,239808,2873,-2213,4092,64,66
904,239808,2665,-2421,4092,65,66
905,239808,2395,-2691,4092,60,66
906,239808,2168,-2918,4092,60,66
907,239808,2425,-2661,4092,60,66
908,239808,2362,-2724,4092,61,66
909,239808,1885,-3201,4092,60,66
910,239808,1867,-3219,4092,58,66
911,239808,1640,-3446,4092,60,66
912,239808,1366,-3720,4092,60,66
913,239808,1636,-3450,4092,61,66
914,239808,1863,-3223,4092,59,66
915,239808,1881,-3205,4092,62,66
916,239808,1611,-3475,4092,60,66
917,239808,1808,-3278,4092,61,66
918,239808,1611,-3475,4092,60,66
919,239808,1134,-3952,4092,60,66
920,239808,907,-4179,4092,61,66
921,239808,1276,-3810,4092,59,66
922,239808,1339,-3747,4092,59,66
923,239808,1357,-3729,4092,57,66
924,239808,1627,-3459,4092,58,66
925,239808,1443,-3643,4092,57,66
926,239808,1425,-3661,4092,52,66
927,239808,1674,-3412,4092,54,66
928,239808,1948,-3138,4092,55,66
929,239808,2134,-2952,4092,54,66
930,239808,2342,-2744,4092,53,66
931,239808,2156,-2930,4092,54,66
932,239808,1708,-3378,4092,56,66
933,239808,2156,-2930,4092,54,66
934,239808,2448,-2638,4092,53,66
935,239808,2178,-2908,4092,52,66
936,239808,2362,-2724,4092,53,66
937,239808,2105,-2981,4092,56,66
938,239808,1897,-3189,4092,58,66
939,239808,2124,-2962,4092,59,66
940,239808,2142,-2944,4092,64,66
941,239808,1893,-3193,4092,62,66
942,239808,1619,-3467,4092,62,66
943,239808,1392,-3694,4092,60,66
944,239808,1619,-3467,4092,60,66
945,239808,1868,-3218,4092,61,66
946,239808,1420,-3666,4092,62,66
947,239808,1051,-4035,4092,62,66
948,239808,1033,-4053,4092,65,66
949,239808,1205,-3881,4092,61,66
950,239808,1682,-3404,4092,60,66
951,239808,2155,-2931,4092,63,66
952,239808,1682,-3404,4092,60,66
953,239808,2155,-2931,4092,63,66
954,239808,2382,-2704,4092,62,66
955,239808,2319,-2767,4092,62,66
956,239808,2767,-2319,4092,66,66
957,239808,2953,-2133,4092,64,66
958,239808,2935,-2151,4092,67,66
959,239808,2998,-2088,4092,67,66
960,239808,3255,-1831,4092,68,66
961,239808,3069,-2017,4092,67,66
962,239808,3343,-1743,4092,66,66
963,239808,3094,-1992,4092,65,66
964,239808,2867,-2219,4092,65,66
965,239808,2610,-2476,4092,64,66
966,239808,2807,-2279,4092,63,66
967,239808,3077,-2009,4092,63,66
968,239808,2880,-2206,4092,64,66
969,239808,2606,-2480,4092,64,66
970,239808,2624,-2462,4092,65,66
971,239808,2832,-2254,4092,63,66
972,239808,2605,-2481,4092,62,66
973,239808,2335,-2751,4092,62,66
974,239808,2562,-2524,4092,61,66
975,239808,2789,-2297,4092,62,66
976,239808,3266,-1820,4092,61,66
977,239808,3515,-1571,4092,62,66
978,239808,3038,-2048,4092,63,66
979,239808,3056,-2030,4092,62,66
980,239808,3038,-2048,4092,63,66
981,239808,2746,-2340,4092,61,66
982,239808,2764,-2322,4092,60,66
983,239808,3133,-1953,4092,62,66
984,239808,2884,-2202,4092,61,66
985,239808,2657,-2429,4092,62,66
986,239808,2639,-2447,4092,61,66
987,239808,2191,-2895,4092,60,66
988,239808,2483,-2603,4092,62,66
989,239808,2010,-3076,4092,58,66
990,239808,2237,-2849,4092,58,66
991,235011,2010,-3076,4092,58,66
992,235011,1783,-3303,4092,58,66
993,235011,2231,-2855,4092,57,66
994,235011,2213,-2873,4092,58,66
995,235011,2440,-2646,4092,58,66
996,235011,2697,-2389,4092,60,66
997,235011,2971,-2115,4092,59,66
998,235011,2989,-2097,4092,59,66
999,235011,2781,-2305,4092,61,66
1000,235011,2799,-2287,4092,61,66
1001,235011,2996,-2090,4092,62,66
1002,235011,3204,-1882,4092,60,66
1003,235011,2977,-2109,4092,58,66
1004,235011,2608,-2478,4092,58,66
1005,235011,2590,-2496,4092,58,66
1006,235011,2393,-2693,4092,58,66
1007,235011,2330,-2756,4092,60,66
1008,235011,2699,-2387,4092,60,66
1009,235011,3176,-1910,4092,64,66
1010,235011,3403,-1683,4092,64,66
1011,235011,3129,-1957,4092,63,66
1012,235011,3111,-1975,4092,68,66
1013,235011,2819,-2267,4092,65,66
1014,235011,2450,-2636,4092,64,66
1015,235011,1973,-3113,4092,60,66
1016,235011,2243,-2843,4092,62,66
1017,235011,2470,-2616,4092,61,66
1018,235011,2947,-2139,4092,64,66
1019,235011,2677,-2409,4092,62,66
1020,235011,2200,-2886,4092,59,66
1021,235011,2016,-3070,4092,62,66
1022,235011,2286,-2800,4092,61,66
1023,235011,2655,-2431,4092,61,66
1024,235011,2483,-2603,4092,59,66
1025,235011,2501,-2585,4092,56,66
1026,235011,2978,-2108,4092,63,66
1027,235011,3175,-1911,4092,64,66
1028,235011,2948,-2138,4092,63,66
1029,235011,2678,-2408,4092,62,66
1030,235011,2741,-2345,4092,60,66
1031,235011,3015,-2071,4092,61,66
1032,235011,3285,-1801,4092,64,66
1033,235011,2808,-2278,4092,59,66
1034,235011,2534,-2552,4092,59,66
1035,235011,2783,-2303,4092,61,66
1036,235011,2586,-2500,4092,59,66
1037,235011,2337,-2749,4092,57,66
1038,235011,2129,-2957,4092,56,66
1039,235011,2147,-2939,4092,61,66
1040,235011,1670,-3416,4092,59,66
1041,235011,2143,-2943,4092,63,66
1042,235011,2620,-2466,4092,65,66
1043,235011,2792,-2294,4092,65,66
1044,235011,2315,-2771,4092,64,66
1045,235011,2088,-2998,4092,62,66
1046,235011,1719,-3367,4092,60,66
1047,235011,1993,-3093,4092,61,66
1048,235011,2177,-2909,4092,61,66
1049,235011,1907,-3179,4092,62,66
1050,235011,1459,-3627,4092,65,66
1051,235011,1396,-3690,4092,65,66
1052,235011,1873,-3213,4092,64,66
1053,235011,2143,-2943,4092,64,66
1054,235011,1959,-3127,4092,64,66
1055,235011,2156,-2930,4092,62,66
1056,235011,2219,-2867,4092,63,66
1057,235011,2201,-2885,4092,64,66
1058,235011,2409,-2677,4092,61,66
1059,235011,2778,-2308,4092,63,66
1060,235011,2521,-2565,4092,62,66
1061,235011,2247,-2839,4092,63,66
1062,235011,2496,-2590,4092,63,66
1063,235011,2723,-2363,4092,62,66
1064,235011,2909,-2177,4092,61,66
1065,235011,2737,-2349,4092,64,66
1066,235011,2529,-2557,4092,66,66
1067,235011,2786,-2300,4092,66,66
1068,235011,3078,-2008,4092,66,66
1069,235011,3352,-1734,4092,64,66
1070,235011,3060,-2026,4092,64,66
1071,235011,3078,-2008,4092,63,66
1072,235011,2851,-2235,4092,65,66
1073,235011,2374,-2712,4092,62,66
1074,235011,2311,-2775,4092,61,66
1075,235011,2603,-2483,4092,61,66
1076,235011,2830,-2256,4092,61,66
1077,235011,2893,-2193,4092,63,66
1078,235011,3077,-2009,4092,63,66
1079,235011,3059,-2027,4092,65,66
1080,235011,3041,-2045,4092,64,66
1081,235011,3213,-1873,4092,64,66
1082,235011,3150,-1936,4092,60,66
1083,235011,2966,-2120,4092,61,66
1084,235011,2692,-2394,4092,63,66
1085,235011,2443,-2643,4092,64,66
1086,235011,2216,-2870,4092,64,66
1087,235011,1743,-3343,4092,61,66
1088,235011,1374,-3712,4092,60,66
1089,235011,1082,-4004,4092,58,66
1090,230311,812,-4274,4092,60,66
1091,230311,626,-4460,4092,61,66
1092,230311,896,-4190,4092,59,66
1093,230311,699,-4387,4092,60,66
1094,230311,442,-4644,4092,61,66
1095,230311,890,-4196,4092,58,66
1096,230311,1076,-4010,4092,58,66
1097,230311,1553,-3533,4092,62,66
1098,230311,1737,-3349,4092,62,66
1099,230311,1964,-3122,4092,60,66
1100,230311,2333,-2753,4092,62,66
1101,230311,1856,-3230,4092,57,66
1102,230311,1672,-3414,4092,57,66
1103,230311,1500,-3586,4092,56,66
1104,230311,1757,-3329,4092,54,66
1105,230311,2031,-3055,4092,54,66
1106,230311,2228,-2858,4092,55,66
1107,230311,2246,-2840,4092,57,66
1108,230311,2430,-2656,4092,58,66
1109,230311,2907,-2179,4092,59,66
1110,230311,3079,-2007,4092,60,66
1111,230311,3306,-1780,4092,61,66
1112,230311,3288,-1798,4092,61,66
1113,230311,3306,-1780,4092,61,66
1114,230311,2937,-2149,4092,60,66
1115,230311,2489,-2597,4092,55,66
1116,230311,2012,-3074,4092,54,66
1117,230311,1755,-3331,4092,56,66
1118,230311,1485,-3601,4092,54,66
1119,230311,1734,-3352,4092,51,66
1120,230311,2207,-2879,4092,54,66
1121,230311,2021,-3065,4092,58,66
1122,230311,1849,-3237,4092,62,66
1123,230311,1912,-3174,4092,63,66
1124,230311,2084,-3002,4092,60,66
1125,230311,1611,-3475,4092,58,66
1126,230311,1819,-3267,4092,55,66
1127,230311,2267,-2819,4092,58,66
1128,230311,1819,-3267,4092,55,66
1129,230311,1801,-3285,4092,56,66
1130,230311,1527,-3559,4092,56,66
1131,230311,1545,-3541,4092,55,66
1132,230311,1296,-3790,4092,57,66
1133,230311,1545,-3541,4092,55,66
1134,230311,1815,-3271,4092,58,66
1135,230311,1545,-3541,4092,55,66
1136,230311,1373,-3713,4092,60,66
1137,230311,1821,-3265,4092,62,66
1138,230311,2091,-2995,4092,65,66
1139,230311,2028,-3058,4092,64,66
1140,230311,1779,-3307,4092,64,66
1141,230311,1797,-3289,4092,63,66
1142,230311,1570,-3516,4092,62,66
1143,230311,1362,-3724,4092,63,66
1144,230311,1611,-3475,4092,63,66
1145,230311,1674,-3412,4092,62,66
1146,230311,1656,-3430,4092,65,66
1147,230311,1407,-3679,4092,64,66
1148,230311,1180,-3906,4092,61,66
1149,230311,1472,-3614,4092,63,66
1150,230311,1945,-3141,4092,65,66
1151,230311,2131,-2955,4092,64,66
1152,230311,2339,-2747,4092,63,66
1153,230311,2321,-2765,4092,62,66
1154,230311,2690,-2396,4092,63,66
1155,230311,2862,-2224,4092,64,66
1156,230311,2414,-2672,4092,67,66
1157,230311,2663,-2423,4092,66,66
1158,230311,2294,-2792,4092,64,66
1159,230311,2742,-2344,4092,62,66
1160,230311,2556,-2530,4092,61,66
1161,230311,2742,-2344,4092,62,66
1162,230311,3219,-1867,4092,64,66
1163,230311,2771,-2315,4092,65,66
1164,230311,2585,-2501,4092,64,66
1165,230311,2336,-2750,4092,64,66
1166,230311,2354,-2732,4092,62,66
1167,230311,2581,-2505,4092,61,66
1168,230311,2599,-2487,4092,60,66
1169,230311,2968,-2118,4092,63,66
1170,230311,3217,-1869,4092,63,66
1171,230311,3009,-2077,4092,64,66
1172,230311,3266,-1820,4092,64,66
1173,230311,3009,-2077,4092,64,66
1174,230311,3283,-1803,4092,66,66
1175,230311,3034,-2052,4092,66,66
1176,230311,2971,-2115,4092,64,66
1177,230311,3220,-1866,4092,63,66
1178,230311,2928,-2158,4092,63,66
1179,230311,3220,-1866,4092,63,66
1180,230311,3036,-2050,4092,64,66
1181,230311,3513,-1573,4092,67,66
1182,230311,3221,-1865,4092,67,66
1183,230311,3049,-2037,4092,69,66
1184,230311,2822,-2264,4092,69,66
1185,230311,2804,-2282,4092,68,66
1186,230311,2976,-2110,4092,66,66
1187,230311,3203,-1883,4092,66,66
1188,230311,2726,-2360,4092,64,66
1189,225705,2499,-2587,4092,64,66
1190,225705,2022,-3064,4092,63,66
1191,225705,1850,-3236,4092,65,66
1192,225705,1481,-3605,4092,65,66
1193,225705,1232,-3854,4092,64,66
1194,225705,1489,-3597,4092,64,66
1195,225705,1292,-3794,4092,66,66
1196,225705,1661,-3425,4092,65,66
1197,225705,1833,-3253,4092,65,66
1198,225705,2310,-2776,4092,66,66
1199,225705,2507,-2579,4092,65,66
1200,225705,2693,-2393,4092,62,66
1201,225705,2711,-2375,4092,61,66
1202,225705,2234,-2852,4092,59,66
1203,225705,2711,-2375,4092,62,66
1204,225705,2960,-2126,4092,61,66
1205,225705,3437,-1649,4092,63,66
1206,225705,3163,-1923,4092,62,66
1207,225705,3390,-1696,4092,60,66
1208,225705,3021,-2065,4092,58,66
1209,225705,2544,-2542,4092,58,66
1210,225705,2836,-2250,4092,59,66
1211,225705,3284,-1802,4092,63,66
1212,225705,3266,-1820,4092,65,66
1213,225705,3284,-1802,4092,63,66
1214,225705,3653,-1433,4092,64,66
1215,225705,3927,-1159,4092,63,66
1216,225705,3454,-1632,4092,62,66
1217,225705,3662,-1424,4092,61,66
1218,225705,3490,-1596,4092,63,66
1219,225705,3472,-1614,4092,64,66
1220,225705,3644,-1442,4092,62,66
1221,225705,3275,-1811,4092,61,66
1222,225705,3001,-2085,4092,63,66
1223,225705,3228,-1858,4092,63,66
1224,225705,3020,-2066,4092,63,66
1225,225705,2572,-2514,4092,58,66
1226,225705,2780,-2306,4092,57,66
1227,225705,2531,-2555,4092,59,66
1228,225705,2715,-2371,4092,59,66
1229,225705,2423,-2663,4092,57,66
1230,225705,2239,-2847,4092,58,66
1231,225705,2488,-2598,4092,56,66
1232,225705,2672,-2414,4092,55,66
1233,225705,3041,-2045,4092,57,66
1234,225705,2855,-2231,4092,58,66
1235,225705,2837,-2249,4092,57,66
1236,225705,2610,-2476,4092,59,66
1237,225705,2796,-2290,4092,59,66
1238,225705,2539,-2547,4092,60,66
1239,225705,2269,-2817,4092,58,66
1240,225705,2083,-3003,4092,58,66
1241,225705,1911,-3175,4092,62,66
1242,225705,2388,-2698,4092,64,66
1243,225705,2836,-2250,4092,66,66
1244,225705,2609,-2477,4092,65,66
1245,225705,2836,-2250,4092,63,66
1246,225705,3309,-1777,4092,69,66
1247,225705,3112,-1974,4092,69,66
1248,225705,3284,-1802,4092,68,66
1249,225705,2811,-2275,4092,61,66
1250,225705,3085,-2001,4092,63,66
1251,225705,2716,-2370,4092,62,66
1252,225705,2544,-2542,4092,63,66
1253,225705,2067,-3019,4092,60,66
1254,225705,1883,-3203,4092,62,66
1255,225705,1406,-3680,4092,60,66
1256,225705,1883,-3203,4092,62,66
1257,225705,1656,-3430,4092,63,66
1258,225705,1842,-3244,4092,64,66
1259,225705,2134,-2952,4092,64,66
1260,225705,2503,-2583,4092,63,66
1261,225705,2317,-2769,4092,62,66
1262,225705,2068,-3018,4092,61,66
1263,225705,1591,-3495,4092,58,66
1264,225705,1609,-3477,4092,59,66
1265,225705,1879,-3207,4092,60,66
1266,225705,2065,-3021,4092,59,66
1267,225705,2542,-2544,4092,63,66
1268,225705,2605,-2481,4092,62,66
1269,225705,3082,-2004,4092,66,66
1270,225705,2605,-2481,4092,63,66
1271,225705,2542,-2544,4092,63,66
1272,225705,2334,-2752,4092,62,66
1273,225705,2561,-2525,4092,64,66
1274,225705,2810,-2276,4092,63,66
1275,225705,2828,-2258,4092,62,66
1276,225705,3012,-2074,4092,62,66
1277,225705,3209,-1877,4092,62,66
1278,225705,2732,-2354,4092,61,66
1279,225705,2959,-2127,4092,62,66
1280,225705,2710,-2376,4092,62,66
1281,225705,2436,-2650,4092,63,66
1282,225705,2418,-2668,4092,60,66
1283,225705,2148,-2938,4092,60,66
1284,225705,2625,-2461,4092,63,66
1285,225705,2643,-2443,4092,63,66
1286,225705,3116,-1970,4092,67,66
1287,225705,3386,-1700,4092,68,66
1288,221191,3202,-1884,4092,68,66
1289,221191,2725,-2361,4092,64,66
1290,221191,2455,-2631,4092,63,66
1291,221191,2437,-2649,4092,64,66
1292,221191,2645,-2441,4092,64,66
1293,221191,3122,-1964,4092,63,66
1294,221191,2753,-2333,4092,63,66
1295,221191,3002,-2084,4092,62,66
1296,221191,2816,-2270,4092,64,66
1297,221191,2524,-2562,4092,64,66
1298,221191,2708,-2378,4092,63,66
1299,221191,2235,-2851,4092,59,66
1300,221191,2298,-2788,4092,58,66
1301,221191,2555,-2531,4092,57,66
1302,221191,2573,-2513,4092,57,66
1303,221191,2555,-2531,4092,57,66
1304,221191,2492,-2594,4092,57,66
1305,221191,2295,-2791,4092,56,66
1306,221191,2046,-3040,4092,57,66
1307,221191,2295,-2791,4092,56,66
1308,221191,1818,-3268,4092,59,66
1309,221191,1591,-3495,4092,59,66
1310,221191,1763,-3323,4092,57,66
1311,221191,1949,-3137,4092,54,66
1312,221191,2012,-3074,4092,53,66
1313,221191,1785,-3301,4092,53,66
1314,221191,1577,-3509,4092,57,66
1315,221191,1328,-3758,4092,57,66
1316,221191,1805,-3281,4092,59,66
1317,221191,2174,-2912,4092,59,66
1318,221191,2382,-2704,4092,56,66
1319,221191,2631,-2455,4092,56,66
1320,221191,2262,-2824,4092,56,66
1321,221191,2280,-2806,4092,54,66
1322,221191,1832,-3254,4092,54,66
1323,221191,1769,-3317,4092,54,66
1324,221191,1996,-3090,4092,53,66
1325,221191,1978,-3108,4092,54,66
1326,221191,2041,-3045,4092,55,66
1327,221191,2518,-2568,4092,54,66
1328,221191,2334,-2752,4092,57,66
1329,221191,2107,-2979,4092,59,66
1330,221191,1935,-3151,4092,59,66
1331,221191,2162,-2924,4092,57,66
1332,221191,2346,-2740,4092,54,66
1333,221191,2518,-2568,4092,54,66
1334,221191,2310,-2776,4092,56,66
1335,221191,2053,-3033,4092,58,66
1336,221191,1990,-3096,4092,57,66
1337,221191,1804,-3282,4092,57,66
1338,221191,1620,-3466,4092,60,66
1339,221191,1143,-3943,4092,58,66
1340,221191,1417,-3669,4092,61,66
1341,221191,1399,-3687,4092,62,66
1342,221191,1656,-3430,4092,60,66
1343,221191,1853,-3233,4092,59,66
1344,221191,2039,-3047,4092,57,66
1345,221191,1782,-3304,4092,60,66
1346,221191,1800,-3286,4092,60,66
1347,221191,2277,-2809,4092,62,66
1348,221191,2340,-2746,4092,64,66
1349,221191,2788,-2298,4092,65,66
1350,221191,2616,-2470,4092,64,66
1351,221191,2342,-2744,4092,62,66
1352,221191,2514,-2572,4092,62,66
1353,221191,2532,-2554,4092,59,66
1354,221191,2346,-2740,4092,61,66
1355,221191,1869,-3217,4092,60,66
